profile_id,serial_number,start_date,end_date,source_start_level,source_end_level,initial_fill_percent,end_fill_percent,delta_fill_percent,fill_rate_percent_per_hour
11364,1511204,2019-04-01,2019-04-02,0,0,0,0,0,0
11365,1511204,2019-04-02,2019-04-03,0,0,0,0,0,0
11366,1511204,2019-04-03,2019-04-04,0,2,0,20,20,0.833333333333
11367,1511204,2019-04-04,2019-04-05,2,4,20,40,20,0.833333333333
11368,1511204,2019-04-05,2019-04-06,4,8,40,80,40,1.66666666667
11369,1511204,2019-04-07,2019-04-08,0,0,0,0,0,0
11370,1511204,2019-04-08,2019-04-09,0,0,0,0,0,0
11371,1511204,2019-04-09,2019-04-10,0,0,0,0,0,0
11372,1511204,2019-04-10,2019-04-11,0,0,0,0,0,0
11373,1511204,2019-04-11,2019-04-12,0,0,0,0,0,0
11374,1511204,2019-04-12,2019-04-13,0,0,0,0,0,0
11375,1511204,2019-04-13,2019-04-14,0,4,0,40,40,1.66666666667
11376,1511204,2019-04-14,2019-04-15,4,4,40,40,0,0
11377,1511204,2019-04-15,2019-04-16,4,6,40,60,20,0.833333333333
11378,1511204,2019-04-16,2019-04-17,6,8,60,80,20,0.833333333333
11379,1511204,2019-04-18,2019-04-19,0,2,0,20,20,0.833333333333
11380,1511204,2019-04-19,2019-04-20,2,2,20,20,0,0
11381,1511204,2019-04-20,2019-04-21,2,6,20,60,40,1.66666666667
11382,1511204,2019-04-21,2019-04-22,6,6,60,60,0,0
11383,1511204,2019-04-22,2019-04-23,6,6,60,60,0,0
11384,1511204,2019-04-23,2019-04-24,6,6,60,60,0,0
11385,1511204,2019-04-24,2019-04-25,6,8,60,80,20,0.833333333333
11386,1511204,2019-04-26,2019-04-27,4,4,40,40,0,0
11387,1511204,2019-04-27,2019-04-28,4,6,40,60,20,0.833333333333
11388,1511204,2019-04-28,2019-04-29,6,6,60,60,0,0
11389,1511204,2019-04-29,2019-04-30,6,6,60,60,0,0
11390,1511204,2019-04-30,2019-05-01,6,8,60,80,20,0.833333333333
11391,1511204,2019-05-02,2019-05-03,0,0,0,0,0,0
11392,1511204,2019-05-03,2019-05-04,0,0,0,0,0,0
11393,1511204,2019-05-04,2019-05-05,0,0,0,0,0,0
11394,1511204,2019-05-05,2019-05-06,0,0,0,0,0,0
11395,1511204,2019-05-08,2019-05-09,2,4,20,40,20,0.833333333333
11396,1511204,2019-05-09,2019-05-10,4,6,40,60,20,0.833333333333
11397,1511204,2019-05-10,2019-05-11,6,8,60,80,20,0.833333333333
11398,1511204,2019-05-12,2019-05-13,0,2,0,20,20,0.833333333333
11399,1511204,2019-05-13,2019-05-14,2,2,20,20,0,0
11400,1511204,2019-05-14,2019-05-15,2,2,20,20,0,0
11401,1511204,2019-05-15,2019-05-16,2,4,20,40,20,0.833333333333
11402,1511204,2019-05-16,2019-05-17,4,8,40,80,40,1.66666666667
11403,1511204,2019-05-18,2019-05-19,0,0,0,0,0,0
11404,1511204,2019-05-19,2019-05-20,0,2,0,20,20,0.833333333333
11405,1511204,2019-05-20,2019-05-21,2,6,20,60,40,1.66666666667
11406,1511204,2019-05-23,2019-05-24,6,8,60,80,20,0.833333333333
11407,1511204,2019-05-25,2019-05-26,0,2,0,20,20,0.833333333333
11408,1511204,2019-05-26,2019-05-27,2,2,20,20,0,0
11409,1511204,2019-05-27,2019-05-28,2,4,20,40,20,0.833333333333
11410,1511204,2019-05-28,2019-05-29,4,8,40,80,40,1.66666666667
11411,1511204,2019-05-30,2019-05-31,0,0,0,0,0,0
11412,1511204,2019-05-31,2019-06-01,0,0,0,0,0,0
11413,1511204,2019-06-01,2019-06-02,0,2,0,20,20,0.833333333333
11414,1511204,2019-06-02,2019-06-03,2,2,20,20,0,0
11415,1511204,2019-06-03,2019-06-04,2,4,20,40,20,0.833333333333
11416,1511204,2019-06-04,2019-06-05,4,6,40,60,20,0.833333333333
11417,1511204,2019-06-05,2019-06-06,6,8,60,80,20,0.833333333333
11418,1511204,2019-06-07,2019-06-08,0,0,0,0,0,0
11419,1511204,2019-06-08,2019-06-09,0,0,0,0,0,0
11420,1511204,2019-06-09,2019-06-10,0,0,0,0,0,0
11421,1511204,2019-06-10,2019-06-11,0,2,0,20,20,0.833333333333
11422,1511204,2019-06-11,2019-06-12,2,4,20,40,20,0.833333333333
11423,1511204,2019-06-12,2019-06-13,4,4,40,40,0,0
11424,1511204,2019-06-13,2019-06-14,4,6,40,60,20,0.833333333333
11425,1511204,2019-06-14,2019-06-15,6,6,60,60,0,0
11426,1511204,2019-06-15,2019-06-16,6,8,60,80,20,0.833333333333
11427,1511204,2019-06-17,2019-06-18,0,0,0,0,0,0
11428,1511204,2019-06-18,2019-06-19,0,0,0,0,0,0
11429,1511204,2019-06-19,2019-06-20,0,0,0,0,0,0
11430,1511204,2019-06-20,2019-06-21,0,4,0,40,40,1.66666666667
11431,1511204,2019-06-21,2019-06-22,4,4,40,40,0,0
11432,1511204,2019-06-22,2019-06-23,4,8,40,80,40,1.66666666667
11433,1511204,2019-06-24,2019-06-25,0,0,0,0,0,0
11434,1511204,2019-06-25,2019-06-26,0,0,0,0,0,0
11435,1511204,2019-06-26,2019-06-27,0,2,0,20,20,0.833333333333
11436,1511204,2019-06-27,2019-06-28,2,2,20,20,0,0
11437,1511204,2019-06-28,2019-06-29,2,10,20,100,80,3.33333333333
11438,1511204,2019-06-30,2019-07-01,0,0,0,0,0,0
11439,1511204,2019-07-01,2019-07-02,0,0,0,0,0,0
11440,1511204,2019-07-02,2019-07-03,0,0,0,0,0,0
11441,1511204,2019-07-03,2019-07-04,0,2,0,20,20,0.833333333333
11442,1511204,2019-07-04,2019-07-05,2,4,20,40,20,0.833333333333
11443,1511204,2019-07-05,2019-07-06,4,6,40,60,20,0.833333333333
11444,1511204,2019-07-06,2019-07-07,6,8,60,80,20,0.833333333333
11445,1511204,2019-07-08,2019-07-09,0,2,0,20,20,0.833333333333
11446,1511204,2019-07-09,2019-07-10,2,2,20,20,0,0
11447,1511204,2019-07-10,2019-07-11,2,4,20,40,20,0.833333333333
11448,1511204,2019-07-11,2019-07-12,4,4,40,40,0,0
11449,1511204,2019-07-12,2019-07-13,4,6,40,60,20,0.833333333333
11450,1511204,2019-07-13,2019-07-14,6,8,60,80,20,0.833333333333
11451,1511204,2019-07-15,2019-07-16,0,0,0,0,0,0
11452,1511204,2019-07-16,2019-07-17,0,0,0,0,0,0
11453,1511204,2019-07-17,2019-07-18,0,0,0,0,0,0
11454,1511204,2019-07-18,2019-07-19,0,4,0,40,40,1.66666666667
11455,1511204,2019-07-19,2019-07-20,4,8,40,80,40,1.66666666667
11456,1511204,2019-07-21,2019-07-22,0,0,0,0,0,0
11457,1511204,2019-07-22,2019-07-23,0,0,0,0,0,0
11458,1511204,2019-07-23,2019-07-24,0,2,0,20,20,0.833333333333
11459,1511204,2019-07-24,2019-07-25,2,2,20,20,0,0
11460,1511204,2019-07-26,2019-07-27,0,0,0,0,0,0
11461,1511204,2019-07-27,2019-07-28,0,2,0,20,20,0.833333333333
11462,1511204,2019-07-28,2019-07-29,2,4,20,40,20,0.833333333333
11463,1511204,2019-07-29,2019-07-30,4,6,40,60,20,0.833333333333
11464,1511204,2019-07-30,2019-07-31,6,8,60,80,20,0.833333333333
11465,1511204,2019-08-01,2019-08-02,0,0,0,0,0,0
11466,1511204,2019-08-02,2019-08-03,0,2,0,20,20,0.833333333333
11467,1511204,2019-08-03,2019-08-04,2,10,20,100,80,3.33333333333
11468,1511204,2019-08-05,2019-08-06,0,0,0,0,0,0
11469,1511204,2019-08-06,2019-08-07,0,2,0,20,20,0.833333333333
11470,1511204,2019-08-07,2019-08-08,2,4,20,40,20,0.833333333333
11471,1511204,2019-08-08,2019-08-09,4,8,40,80,40,1.66666666667
11472,1511204,2019-08-10,2019-08-11,0,0,0,0,0,0
11473,1511204,2019-08-11,2019-08-12,0,4,0,40,40,1.66666666667
11474,1511204,2019-08-12,2019-08-13,4,6,40,60,20,0.833333333333
11475,1511204,2019-08-13,2019-08-14,6,6,60,60,0,0
11476,1511204,2019-08-14,2019-08-15,6,8,60,80,20,0.833333333333
11477,1511204,2019-08-16,2019-08-17,0,2,0,20,20,0.833333333333
11478,1511204,2019-08-17,2019-08-18,2,2,20,20,0,0
11479,1511204,2019-08-18,2019-08-19,2,2,20,20,0,0
11480,1511204,2019-08-19,2019-08-20,2,6,20,60,40,1.66666666667
11481,1511204,2019-08-20,2019-08-21,6,6,60,60,0,0
11482,1511204,2019-08-21,2019-08-22,6,8,60,80,20,0.833333333333
11483,1511204,2019-08-23,2019-08-24,0,2,0,20,20,0.833333333333
11484,1511204,2019-08-24,2019-08-25,2,4,20,40,20,0.833333333333
11485,1511204,2019-08-25,2019-08-26,4,6,40,60,20,0.833333333333
11486,1511204,2019-08-26,2019-08-27,6,8,60,80,20,0.833333333333
11487,1511204,2019-08-28,2019-08-29,0,0,0,0,0,0
11488,1511204,2019-08-29,2019-08-30,0,0,0,0,0,0
11489,1511204,2019-08-30,2019-08-31,0,2,0,20,20,0.833333333333
11490,1511204,2019-08-31,2019-09-01,2,4,20,40,20,0.833333333333
11491,1511204,2019-09-01,2019-09-02,4,6,40,60,20,0.833333333333
11492,1511204,2019-09-02,2019-09-03,6,6,60,60,0,0
11493,1511204,2019-09-03,2019-09-04,6,8,60,80,20,0.833333333333
11494,1511204,2019-09-05,2019-09-06,0,0,0,0,0,0
11495,1511204,2019-09-06,2019-09-07,0,4,0,40,40,1.66666666667
11496,1511204,2019-09-08,2019-09-09,0,6,0,60,60,2.5
11497,1511204,2019-09-09,2019-09-10,6,6,60,60,0,0
11498,1511204,2019-09-10,2019-09-11,6,6,60,60,0,0
11499,1511204,2019-09-11,2019-09-12,6,8,60,80,20,0.833333333333
11500,1511204,2019-09-13,2019-09-14,0,0,0,0,0,0
11501,1511204,2019-09-14,2019-09-15,0,6,0,60,60,2.5
11502,1511204,2019-09-15,2019-09-16,6,6,60,60,0,0
11503,1511204,2019-09-16,2019-09-17,6,8,60,80,20,0.833333333333
11504,1511204,2019-09-18,2019-09-19,0,4,0,40,40,1.66666666667
11505,1511204,2019-09-19,2019-09-20,4,4,40,40,0,0
11506,1511204,2019-09-20,2019-09-21,4,6,40,60,20,0.833333333333
11507,1511204,2019-09-22,2019-09-23,0,0,0,0,0,0
11508,1511204,2019-09-23,2019-09-24,0,0,0,0,0,0
11509,1511204,2019-09-24,2019-09-25,0,2,0,20,20,0.833333333333
11510,1511204,2019-09-25,2019-09-26,2,4,20,40,20,0.833333333333
11511,1511204,2019-09-26,2019-09-27,4,8,40,80,40,1.66666666667
11512,1511204,2019-09-28,2019-09-29,0,2,0,20,20,0.833333333333
11513,1511204,2019-09-29,2019-09-30,2,2,20,20,0,0
11514,1511204,2019-09-30,2019-10-01,2,2,20,20,0,0
11515,1511204,2019-10-01,2019-10-02,2,2,20,20,0,0
11516,1511204,2019-10-02,2019-10-03,2,8,20,80,60,2.5
11517,1511204,2019-10-04,2019-10-05,0,2,0,20,20,0.833333333333
11518,1511204,2019-10-05,2019-10-06,2,4,20,40,20,0.833333333333
11519,1511204,2019-10-06,2019-10-07,4,4,40,40,0,0
11520,1511204,2019-10-07,2019-10-08,4,4,40,40,0,0
11521,1511204,2019-10-08,2019-10-09,4,6,40,60,20,0.833333333333
11522,1511204,2019-10-09,2019-10-10,6,8,60,80,20,0.833333333333
11523,1511204,2019-10-11,2019-10-12,0,0,0,0,0,0
11524,1511204,2019-10-12,2019-10-13,0,2,0,20,20,0.833333333333
11525,1511204,2019-10-13,2019-10-14,2,2,20,20,0,0
11526,1511204,2019-10-14,2019-10-15,2,4,20,40,20,0.833333333333
11527,1511204,2019-10-15,2019-10-16,4,4,40,40,0,0
11528,1511204,2019-10-16,2019-10-17,4,8,40,80,40,1.66666666667
11529,1511204,2019-10-18,2019-10-19,0,0,0,0,0,0
11530,1511204,2019-10-19,2019-10-20,0,4,0,40,40,1.66666666667
11531,1511204,2019-10-20,2019-10-21,4,6,40,60,20,0.833333333333
11532,1511204,2019-10-21,2019-10-22,6,6,60,60,0,0
11533,1511204,2019-10-22,2019-10-23,6,6,60,60,0,0
11534,1511204,2019-10-23,2019-10-24,6,6,60,60,0,0
11535,1511204,2019-10-24,2019-10-25,6,8,60,80,20,0.833333333333
11536,1511204,2019-10-26,2019-10-27,0,0,0,0,0,0
11537,1511204,2019-10-27,2019-10-28,0,0,0,0,0,0
11538,1511204,2019-10-28,2019-10-29,0,0,0,0,0,0
11539,1511204,2019-10-29,2019-10-30,0,6,0,60,60,2.5
11540,1511204,2019-10-30,2019-10-31,6,8,60,80,20,0.833333333333
11541,1511204,2019-11-01,2019-11-02,0,2,0,20,20,0.833333333333
11542,1511204,2019-11-02,2019-11-03,2,4,20,40,20,0.833333333333
11543,1511204,2019-11-03,2019-11-04,4,4,40,40,0,0
11544,1511204,2019-11-04,2019-11-05,4,4,40,40,0,0
11545,1511204,2019-11-05,2019-11-06,4,8,40,80,40,1.66666666667
11546,1511204,2019-11-07,2019-11-08,0,2,0,20,20,0.833333333333
11547,1511204,2019-11-08,2019-11-09,2,4,20,40,20,0.833333333333
11548,1511204,2019-11-09,2019-11-10,4,4,40,40,0,0
11549,1511204,2019-11-10,2019-11-11,4,8,40,80,40,1.66666666667
11550,1511204,2019-11-12,2019-11-13,0,0,0,0,0,0
11551,1511204,2019-11-13,2019-11-14,0,0,0,0,0,0
11552,1511204,2019-11-14,2019-11-15,0,2,0,20,20,0.833333333333
11553,1511204,2019-11-15,2019-11-16,2,4,20,40,20,0.833333333333
11554,1511204,2019-11-16,2019-11-17,4,4,40,40,0,0
11555,1511204,2019-11-17,2019-11-18,4,4,40,40,0,0
11556,1511204,2019-11-18,2019-11-19,4,6,40,60,20,0.833333333333
11557,1511204,2019-11-19,2019-11-20,6,8,60,80,20,0.833333333333
11558,1511204,2019-11-21,2019-11-22,0,0,0,0,0,0
11559,1511204,2019-11-22,2019-11-23,0,0,0,0,0,0
11560,1511204,2019-11-23,2019-11-24,0,4,0,40,40,1.66666666667
11561,1511204,2019-11-24,2019-11-25,4,8,40,80,40,1.66666666667
11562,1511204,2019-12-06,2019-12-07,2,6,20,60,40,1.66666666667
11563,1511204,2019-12-07,2019-12-08,6,8,60,80,20,0.833333333333
11564,1511204,2019-12-09,2019-12-10,0,0,0,0,0,0
11565,1511204,2019-12-10,2019-12-11,0,0,0,0,0,0
11566,1511204,2019-12-11,2019-12-12,0,0,0,0,0,0
11567,1511204,2019-12-12,2019-12-13,0,10,0,100,100,4.16666666667
11568,1511204,2019-12-14,2019-12-15,0,0,0,0,0,0
11569,1511204,2019-12-15,2019-12-16,0,0,0,0,0,0
11570,1511204,2019-12-16,2019-12-17,0,4,0,40,40,1.66666666667
11571,1511204,2019-12-17,2019-12-18,4,6,40,60,20,0.833333333333
11572,1511204,2019-12-18,2019-12-19,6,6,60,60,0,0
11573,1511204,2019-12-19,2019-12-20,6,8,60,80,20,0.833333333333
11574,1511204,2019-12-21,2019-12-22,0,0,0,0,0,0
11575,1511204,2019-12-22,2019-12-23,0,0,0,0,0,0
11576,1511204,2019-12-23,2019-12-24,0,2,0,20,20,0.833333333333
11577,1511204,2019-12-24,2019-12-25,2,2,20,20,0,0
11578,1511204,2019-12-25,2019-12-26,2,4,20,40,20,0.833333333333
11579,1511204,2019-12-26,2019-12-27,4,4,40,40,0,0
11580,1511204,2019-12-27,2019-12-28,4,6,40,60,20,0.833333333333
11581,1511204,2019-12-28,2019-12-29,6,8,60,80,20,0.833333333333
11582,1511204,2019-12-30,2019-12-31,0,0,0,0,0,0
11583,1511204,2019-12-31,2020-01-01,0,0,0,0,0,0
11584,1511204,2020-01-01,2020-01-02,0,0,0,0,0,0
11585,1511204,2020-01-02,2020-01-03,0,4,0,40,40,1.66666666667
11586,1511204,2020-01-03,2020-01-04,4,8,40,80,40,1.66666666667
11587,1511204,2020-01-05,2020-01-06,0,0,0,0,0,0
11588,1511204,2020-01-06,2020-01-07,0,0,0,0,0,0
11589,1511204,2020-01-07,2020-01-08,0,0,0,0,0,0
11590,1511204,2020-01-08,2020-01-09,0,4,0,40,40,1.66666666667
11591,1511204,2020-01-09,2020-01-10,4,4,40,40,0,0
11592,1511204,2020-01-10,2020-01-11,4,6,40,60,20,0.833333333333
11593,1511204,2020-01-11,2020-01-12,6,8,60,80,20,0.833333333333
11594,1511204,2020-01-13,2020-01-14,0,0,0,0,0,0
11595,1511204,2020-01-14,2020-01-15,0,4,0,40,40,1.66666666667
11596,1511204,2020-01-15,2020-01-16,4,4,40,40,0,0
11597,1511204,2020-01-16,2020-01-17,4,6,40,60,20,0.833333333333
11598,1511204,2020-01-17,2020-01-18,6,8,60,80,20,0.833333333333
11599,1511204,2020-01-19,2020-01-20,0,2,0,20,20,0.833333333333
11600,1511204,2020-01-20,2020-01-21,2,4,20,40,20,0.833333333333
11601,1511204,2020-01-21,2020-01-22,4,6,40,60,20,0.833333333333
11602,1511204,2020-01-22,2020-01-23,6,6,60,60,0,0
11603,1511204,2020-01-23,2020-01-24,6,6,60,60,0,0
11604,1511204,2020-01-24,2020-01-25,6,8,60,80,20,0.833333333333
11605,1511204,2020-01-26,2020-01-27,0,10,0,100,100,4.16666666667
11606,1511204,2020-02-06,2020-02-07,4,6,40,60,20,0.833333333333
11607,1511204,2020-02-07,2020-02-08,6,6,60,60,0,0
11608,1511204,2020-02-08,2020-02-09,6,8,60,80,20,0.833333333333
11609,1511204,2020-02-10,2020-02-11,0,0,0,0,0,0
11610,1511204,2020-02-11,2020-02-12,0,2,0,20,20,0.833333333333
11611,1511204,2020-02-12,2020-02-13,2,2,20,20,0,0
11612,1511204,2020-02-13,2020-02-14,2,8,20,80,60,2.5
11613,1511204,2020-02-15,2020-02-16,0,0,0,0,0,0
11614,1511204,2020-02-16,2020-02-17,0,0,0,0,0,0
11615,1511204,2020-02-17,2020-02-18,0,2,0,20,20,0.833333333333
11616,1511204,2020-02-18,2020-02-19,2,4,20,40,20,0.833333333333
11617,1511204,2020-02-19,2020-02-20,4,4,40,40,0,0
11618,1511204,2020-02-20,2020-02-21,4,6,40,60,20,0.833333333333
11619,1511204,2020-02-21,2020-02-22,6,8,60,80,20,0.833333333333
11620,1511204,2020-02-23,2020-02-24,0,2,0,20,20,0.833333333333
11621,1511204,2020-02-24,2020-02-25,2,2,20,20,0,0
11622,1511204,2020-02-25,2020-02-26,2,6,20,60,40,1.66666666667
11623,1511204,2020-02-26,2020-02-27,6,6,60,60,0,0
11624,1511204,2020-02-27,2020-02-28,6,8,60,80,20,0.833333333333
11625,1511204,2020-02-29,2020-03-01,0,2,0,20,20,0.833333333333
11626,1511204,2020-03-01,2020-03-02,2,4,20,40,20,0.833333333333
11627,1511204,2020-03-02,2020-03-03,4,4,40,40,0,0
11628,1511204,2020-03-03,2020-03-04,4,8,40,80,40,1.66666666667
11629,1511204,2020-03-05,2020-03-06,0,0,0,0,0,0
11630,1511204,2020-03-06,2020-03-07,0,4,0,40,40,1.66666666667
11631,1511204,2020-03-07,2020-03-08,4,6,40,60,20,0.833333333333
11632,1511204,2020-03-08,2020-03-09,6,6,60,60,0,0
11633,1511204,2020-03-09,2020-03-10,6,8,60,80,20,0.833333333333
11634,1511204,2020-03-11,2020-03-12,0,0,0,0,0,0
11635,1511204,2020-03-12,2020-03-13,0,2,0,20,20,0.833333333333
11636,1511204,2020-03-13,2020-03-14,2,2,20,20,0,0
11637,1511204,2020-03-14,2020-03-15,2,4,20,40,20,0.833333333333
11638,1511204,2020-03-15,2020-03-16,4,4,40,40,0,0
11639,1511204,2020-03-16,2020-03-17,4,4,40,40,0,0
11640,1511204,2020-03-17,2020-03-18,4,8,40,80,40,1.66666666667
11641,1511204,2020-03-19,2020-03-20,0,0,0,0,0,0
11642,1511204,2020-03-20,2020-03-21,0,0,0,0,0,0
11643,1511204,2020-03-21,2020-03-22,0,2,0,20,20,0.833333333333
11644,1511204,2020-03-22,2020-03-23,2,4,20,40,20,0.833333333333
11645,1511204,2020-03-23,2020-03-24,4,4,40,40,0,0
11646,1511204,2020-03-24,2020-03-25,4,6,40,60,20,0.833333333333
11647,1511204,2020-03-25,2020-03-26,6,6,60,60,0,0
11648,1511204,2020-03-26,2020-03-27,6,6,60,60,0,0
11649,1511204,2020-03-27,2020-03-28,6,8,60,80,20,0.833333333333
11650,1511204,2020-03-29,2020-03-30,0,0,0,0,0,0
11651,1511204,2020-03-30,2020-03-31,0,0,0,0,0,0
11652,1511204,2020-03-31,2020-04-01,0,0,0,0,0,0
11653,1511204,2020-04-01,2020-04-02,0,2,0,20,20,0.833333333333
11654,1511204,2020-04-02,2020-04-03,2,2,20,20,0,0
11655,1511204,2020-04-03,2020-04-04,2,4,20,40,20,0.833333333333
11656,1511204,2020-04-04,2020-04-05,4,6,40,60,20,0.833333333333
11657,1511204,2020-04-06,2020-04-07,0,2,0,20,20,0.833333333333
11658,1511204,2020-04-07,2020-04-08,2,2,20,20,0,0
11659,1511204,2020-04-08,2020-04-09,2,2,20,20,0,0
11660,1511204,2020-04-09,2020-04-10,2,4,20,40,20,0.833333333333
11661,1511204,2020-04-10,2020-04-11,4,4,40,40,0,0
11662,1511204,2020-04-11,2020-04-12,4,6,40,60,20,0.833333333333
11663,1511204,2020-04-12,2020-04-13,6,6,60,60,0,0
11664,1511204,2020-04-13,2020-04-14,6,8,60,80,20,0.833333333333
11665,1511204,2020-04-15,2020-04-16,0,0,0,0,0,0
11666,1511204,2020-04-16,2020-04-17,0,0,0,0,0,0
11667,1511204,2020-04-17,2020-04-18,0,2,0,20,20,0.833333333333
11668,1511204,2020-04-18,2020-04-19,2,2,20,20,0,0
11669,1511204,2020-04-19,2020-04-20,2,4,20,40,20,0.833333333333
11670,1511204,2020-04-20,2020-04-21,4,6,40,60,20,0.833333333333
11671,1511204,2020-04-21,2020-04-22,6,6,60,60,0,0
11672,1511204,2020-04-22,2020-04-23,6,6,60,60,0,0
11673,1511204,2020-04-23,2020-04-24,6,8,60,80,20,0.833333333333
11674,1511204,2020-04-25,2020-04-26,0,0,0,0,0,0
11675,1511204,2020-04-26,2020-04-27,0,2,0,20,20,0.833333333333
11676,1511204,2020-04-27,2020-04-28,2,2,20,20,0,0
11677,1511204,2020-04-28,2020-04-29,2,2,20,20,0,0
11678,1511204,2020-04-30,2020-05-01,0,0,0,0,0,0
11679,1511204,2020-05-01,2020-05-02,0,0,0,0,0,0
11680,1511204,2020-05-02,2020-05-03,0,0,0,0,0,0
11681,1511204,2020-05-03,2020-05-04,0,0,0,0,0,0
11682,1511204,2020-05-04,2020-05-05,0,4,0,40,40,1.66666666667
11683,1511204,2020-05-08,2020-05-09,0,0,0,0,0,0
11684,1511204,2020-05-09,2020-05-10,0,0,0,0,0,0
11685,1511204,2020-05-10,2020-05-11,0,0,0,0,0,0
11686,1511204,2020-05-11,2020-05-12,0,4,0,40,40,1.66666666667
11687,1511204,2020-05-12,2020-05-13,4,4,40,40,0,0
11688,1511204,2020-05-13,2020-05-14,4,8,40,80,40,1.66666666667
11689,1511204,2020-05-15,2020-05-16,0,2,0,20,20,0.833333333333
11690,1511204,2020-05-16,2020-05-17,2,6,20,60,40,1.66666666667
11691,1511204,2020-05-17,2020-05-18,6,6,60,60,0,0
11692,1511204,2020-05-18,2020-05-19,6,8,60,80,20,0.833333333333
11693,1511204,2020-05-20,2020-05-21,0,2,0,20,20,0.833333333333
11694,1511204,2020-05-21,2020-05-22,2,2,20,20,0,0
11695,1511204,2020-05-22,2020-05-23,2,2,20,20,0,0
11696,1511204,2020-05-23,2020-05-24,2,4,20,40,20,0.833333333333
11697,1511204,2020-05-24,2020-05-25,4,6,40,60,20,0.833333333333
11698,1511204,2020-05-25,2020-05-26,6,8,60,80,20,0.833333333333
11699,1511204,2020-05-27,2020-05-28,0,0,0,0,0,0
11700,1511204,2020-05-28,2020-05-29,0,0,0,0,0,0
11701,1511204,2020-05-29,2020-05-30,0,0,0,0,0,0
11702,1511204,2020-05-30,2020-05-31,0,4,0,40,40,1.66666666667
11703,1511204,2020-05-31,2020-06-01,4,4,40,40,0,0
11704,1511204,2020-06-01,2020-06-02,4,6,40,60,20,0.833333333333
11705,1511204,2020-06-03,2020-06-04,0,0,0,0,0,0
11706,1511204,2020-06-04,2020-06-05,0,2,0,20,20,0.833333333333
11707,1511204,2020-06-05,2020-06-06,2,6,20,60,40,1.66666666667
11708,1511204,2020-06-06,2020-06-07,6,6,60,60,0,0
11709,1511204,2020-06-07,2020-06-08,6,8,60,80,20,0.833333333333
11710,1511204,2020-06-09,2020-06-10,0,0,0,0,0,0
11711,1511204,2020-06-10,2020-06-11,0,0,0,0,0,0
11712,1511204,2020-06-11,2020-06-12,0,2,0,20,20,0.833333333333
11713,1511204,2020-06-12,2020-06-13,2,4,20,40,20,0.833333333333
11714,1511204,2020-06-13,2020-06-14,4,6,40,60,20,0.833333333333
11715,1511204,2020-06-14,2020-06-15,6,6,60,60,0,0
11716,1511204,2020-06-15,2020-06-16,6,8,60,80,20,0.833333333333
11717,1511204,2020-06-17,2020-06-18,0,0,0,0,0,0
11718,1511204,2020-06-18,2020-06-19,0,2,0,20,20,0.833333333333
11719,1511204,2020-06-19,2020-06-20,2,4,20,40,20,0.833333333333
11720,1511204,2020-06-20,2020-06-21,4,4,40,40,0,0
11721,1511204,2020-06-21,2020-06-22,4,4,40,40,0,0
11722,1511204,2020-06-23,2020-06-24,0,2,0,20,20,0.833333333333
11723,1511204,2020-06-24,2020-06-25,2,2,20,20,0,0
11724,1511204,2020-06-25,2020-06-26,2,6,20,60,40,1.66666666667
11725,1511204,2020-06-26,2020-06-27,6,8,60,80,20,0.833333333333
11726,1511204,2020-06-28,2020-06-29,0,0,0,0,0,0
11727,1511204,2020-06-29,2020-06-30,0,2,0,20,20,0.833333333333
11728,1511204,2020-06-30,2020-07-01,2,4,20,40,20,0.833333333333
11729,1511204,2020-07-01,2020-07-02,4,6,40,60,20,0.833333333333
11730,1511204,2020-07-02,2020-07-03,6,6,60,60,0,0
11731,1511204,2020-07-03,2020-07-04,6,8,60,80,20,0.833333333333
11732,1511204,2020-07-05,2020-07-06,0,0,0,0,0,0
11733,1511204,2020-07-06,2020-07-07,0,0,0,0,0,0
11734,1511204,2020-07-07,2020-07-08,0,4,0,40,40,1.66666666667
11735,1511204,2020-07-08,2020-07-09,4,6,40,60,20,0.833333333333
11736,1511204,2020-07-10,2020-07-11,0,0,0,0,0,0
11737,1511204,2020-07-11,2020-07-12,0,0,0,0,0,0
11738,1511204,2020-07-12,2020-07-13,0,0,0,0,0,0
11739,1511204,2020-07-13,2020-07-14,0,4,0,40,40,1.66666666667
11740,1511204,2020-07-14,2020-07-15,4,8,40,80,40,1.66666666667
11741,1511204,2020-07-16,2020-07-17,0,0,0,0,0,0
11742,1511204,2020-07-17,2020-07-18,0,6,0,60,60,2.5
11743,1511204,2020-07-18,2020-07-19,6,6,60,60,0,0
11744,1511204,2020-07-19,2020-07-20,6,6,60,60,0,0
11745,1511204,2020-07-20,2020-07-21,6,8,60,80,20,0.833333333333
11746,1511204,2020-07-22,2020-07-23,0,0,0,0,0,0
11747,1511204,2020-07-23,2020-07-24,0,0,0,0,0,0
11748,1511204,2020-07-24,2020-07-25,0,2,0,20,20,0.833333333333
11749,1511204,2020-07-25,2020-07-26,2,4,20,40,20,0.833333333333
11750,1511204,2020-07-26,2020-07-27,4,4,40,40,0,0
11751,1511204,2020-07-27,2020-07-28,4,4,40,40,0,0
11752,1511204,2020-07-28,2020-07-29,4,6,40,60,20,0.833333333333
11753,1511204,2020-07-29,2020-07-30,6,6,60,60,0,0
11754,1511204,2020-07-30,2020-07-31,6,8,60,80,20,0.833333333333
11755,1511204,2020-08-01,2020-08-02,0,0,0,0,0,0
